"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48375,10067,21207,6656,5222,727818,594773,10647,9658,20148,18943,-174,1144,1694,112718,15389,75322,1133,105048,103594,590,9885,31893,9798,20467,555,20387,44541,522852,4565,1356,142,289,49158,4733,82871,3415,7301,2254,608,886,6,4115,384,96,1000,618,1153,302,60,25,650,62260,7954,4383,2374,27318,35259,247,55,394,113,146,7,65435,1183,31,6,171,39664,6966,0,171,41,4893,8,357,126780,2020,108,2842,13028,8,1774,480,2321,476,1822,14638,1037,543,590,489,384,5243,13346,2808,2486,7473,11444,2537,4258,699,305,3354,3607,6027,2884,4880,14544,1692,2368,585,5013,10383,500,4947,2473,2217,185,505,2549,108,103,34,43,60,639,1577,604,364,9799,1870,10210,5178,5637,2347,1259,293,180,506,63947,120440,3302,1352,58123,315,548,7177,224519,235286,252,-5089,105802,109105,-1585,-4981,"OAKLAND","MI",26,2
48376,189,387,119,110,13511,9918,360,336,1094,430,-2,17,37,2264,357,1472,31,2214,2198,27,126,331,117,357,8,295,661,7433,46,2100,396,1551,156154,14730,1786,141,269,69,11,17,0,22,7,2,15,13,19,6,1,0,10,903,94,45,61,495,853,1,1,17,2,3,1,1405,25,1,0,2,4884,393,0,18,1,173,0,6,2923,88,2,57,256,0,28,12,74,8,82,266,17,9,10,8,6,91,280,78,66,207,368,56,100,13,6,82,73,143,60,163,366,54,87,10,111,165,10,153,43,45,4,7,37,148,148,1,1,1,13,43,12,17,669,54,695,145,117,62,23,5,3,9,1436,2086,62,52,1582,6,26,358,4403,4748,4,-459,1819,1881,12,-457,"OAKLAND","MI",26,2
48377,7199,12929,3307,4094,422795,324071,9638,9909,11754,9130,-113,571,536,60912,8093,34178,454,56556,55906,951,10253,27874,12158,10646,475,11353,26565,328967,2725,641,98,441,29554,2801,62081,2500,6865,1237,418,578,6,3980,274,60,647,159,526,150,35,16,386,42709,4583,2562,1400,14839,20353,188,53,217,59,76,6,33165,281,16,4,118,26590,3229,0,210,32,2021,5,257,70583,877,56,2237,6835,4,1000,315,1546,292,835,8259,459,259,374,318,165,2982,3909,2135,1295,9288,8135,1397,3049,389,166,2327,2712,3731,2195,2520,4906,871,1918,305,2541,5473,264,3644,1288,1192,96,128,1533,60,57,19,22,32,330,880,308,175,5398,928,5629,2547,3277,1461,662,154,95,210,34543,60979,1655,844,29180,196,613,6260,110464,118726,135,-5539,52719,54374,-919,-5483,"OAKLAND","MI",26,2
48380,3189,7321,2382,1879,289674,202565,5170,5499,25537,7772,-90,407,660,46554,5952,31291,646,45711,45381,221,3923,13594,3976,9250,283,8525,21790,201602,1564,438,32,98,20799,2070,30684,1760,4561,905,187,297,3,1009,106,30,306,274,462,148,22,9,211,19964,2620,1462,697,12079,10821,65,15,279,51,67,1,31738,523,15,2,61,12293,5063,0,36,13,3274,3,120,51404,1252,51,951,4907,4,680,204,1397,174,1257,6700,473,238,216,195,168,2149,5996,1388,1392,4375,5775,1150,1720,285,133,1471,1376,2808,1095,2671,7556,926,930,230,2440,3917,227,2060,989,1034,82,197,967,25,24,14,19,27,283,720,285,275,10172,1105,10578,2759,2460,1057,560,119,72,247,28171,45382,1368,825,25654,109,164,5977,113039,119754,100,-227,38683,40051,-603,-176,"OAKLAND","MI",26,2
48381,6224,13087,3903,3580,429514,320712,6555,6173,19777,11300,-343,514,804,71450,8674,42957,628,59666,58697,648,8361,25092,7537,11647,409,12966,30728,284557,2219,742,52,365,26259,2305,52699,2285,4852,1210,360,500,5,2757,229,55,576,225,599,154,34,15,380,37655,4382,2424,1310,13135,19047,139,36,249,60,77,4,33175,417,16,4,104,21921,4282,0,128,27,2754,5,223,71469,1133,57,1884,7426,4,984,288,1669,271,1062,7629,471,259,351,284,169,2750,5210,1777,1464,5716,6765,1429,2371,390,165,1977,2161,3625,1748,2906,6559,1005,1504,309,2652,5741,273,2915,1280,1212,101,170,1365,35,33,19,23,32,348,972,319,230,7555,1082,7893,2912,3327,1364,713,159,98,293,31323,65689,1819,930,30199,183,355,5792,122058,129349,138,-3706,58060,59879,-840,-3648,"OAKLAND","MI",26,2
48382,9820,22652,7539,5831,797757,607546,12152,9654,32535,26552,-383,1138,2124,141830,14924,88685,1217,115336,114467,723,11592,34236,10938,24068,656,23669,69374,537064,4121,1488,143,338,52151,5824,86964,3910,7825,2550,595,887,8,2705,356,96,975,583,1117,365,65,26,677,62724,8368,4593,2332,32617,36794,215,44,487,134,176,4,80346,1091,38,5,172,39086,8771,0,168,53,6357,8,369,143531,2537,126,2825,12620,10,1855,538,2945,511,2524,16312,1153,572,640,527,408,5483,13087,3069,3145,7924,13670,3001,4857,796,358,3882,4061,7029,3185,5997,15997,2068,2856,647,6014,11502,585,5694,2772,2653,216,458,2705,128,121,39,51,71,743,1841,728,467,12363,2419,12884,6339,6538,2656,1428,338,207,563,73022,128287,3424,1551,73157,329,738,9713,274054,288062,286,-3115,111975,115399,-1755,-2989,"OAKLAND","MI",26,2
48383,5678,12661,4109,3216,377049,284392,3956,3636,7503,9521,-108,421,497,62264,7470,34563,313,46497,45866,949,5714,19373,5050,9317,377,10030,28622,227348,2232,875,56,469,19597,2106,46149,1698,2967,1109,330,422,4,1957,225,50,527,95,418,97,28,13,339,36375,3733,2046,1092,8103,16249,141,35,187,41,52,4,19684,163,10,3,90,19860,2292,0,171,26,1842,4,209,56478,718,36,1425,6446,3,897,238,1244,224,702,4878,275,162,296,225,97,1940,2242,1163,961,3066,4630,1029,1903,299,117,1546,1740,2627,1430,2054,4038,731,1454,231,1745,4814,192,2439,960,818,70,62,1046,58,55,14,16,21,254,809,211,168,4192,670,4373,1982,2657,1068,497,120,75,228,16575,53745,1335,738,18971,158,399,4648,78422,83710,108,-4913,48866,50201,-624,-4877,"OAKLAND","MI",26,2
48386,8186,17119,5010,4684,482956,379185,7845,5819,12658,13586,-104,741,684,84970,8848,43049,414,58155,57636,848,8868,35006,9714,13166,513,14121,41322,320780,2943,1112,84,415,26842,2359,63518,2297,4401,1440,478,624,5,3196,315,73,801,227,650,120,39,19,485,51181,5153,2836,1719,10431,22978,201,49,201,52,66,5,24454,413,12,5,131,27573,3414,0,172,34,1837,6,292,72703,838,50,2190,7561,4,1398,333,1740,314,636,6492,539,262,414,311,192,2903,4791,1779,1209,5801,6732,1337,2614,405,155,2137,2446,3753,2002,2472,5011,865,1669,319,2209,6246,251,2973,1276,1065,92,176,1526,63,60,19,21,27,331,1015,262,161,4757,797,4978,2361,3357,1387,654,162,103,260,28118,81183,1796,957,21492,224,391,4998,96287,102120,148,-7821,74692,76487,-724,-7771,"OAKLAND","MI",26,2
48387,151,487,148,142,7781,11183,370,333,908,461,-2,24,34,2566,376,1411,24,2129,2110,38,250,895,277,544,15,576,1313,11617,93,5384,792,2889,203411,17579,1025,81,258,67,8,15,0,77,5,2,11,9,18,4,1,0,8,776,240,113,197,610,774,1,1,5,2,2,1,1187,17,0,0,2,7583,132,0,19,1,32,0,8,2759,23,2,58,240,0,29,13,46,7,23,226,15,8,8,7,6,81,204,85,38,239,218,34,70,10,5,55,51,85,42,59,138,19,55,8,68,98,7,94,32,34,3,9,31,125,125,0,1,1,9,16,9,4,235,28,245,62,62,34,16,4,2,6,1576,1585,50,21,1707,4,20,418,1827,2417,3,-401,1360,1409,19,-400,"OAKLAND","MI",26,2
48390,10975,21377,5870,6343,632368,507482,10218,7238,11191,15576,-241,1017,931,109121,11692,56666,581,77908,77242,1078,10683,34833,12181,19445,611,19217,52336,442085,3679,1357,116,555,37961,3445,88243,2905,5487,1963,639,806,5,3819,449,95,999,216,713,164,50,25,606,67645,5930,3274,2195,15051,27161,327,71,262,70,87,8,33454,378,16,6,182,38594,4244,0,205,39,2582,8,390,95099,1157,66,3063,9916,5,1615,438,2151,406,1003,8530,609,315,538,417,213,3842,4640,2188,1528,7367,9231,1720,3631,519,201,2908,3242,4868,2688,3182,7094,1120,2086,410,2895,7717,334,3776,1634,1383,120,163,2127,72,68,23,27,37,424,1275,343,220,6301,1042,6590,3102,4276,1883,845,201,126,318,35826,97262,2211,1118,29142,291,480,5542,129552,136856,184,-10433,88732,90943,-866,-10367,"OAKLAND","MI",26,2
48393,7965,16158,5144,4307,403866,351161,4294,3148,4976,7916,-142,538,344,56266,6301,32502,322,47641,46109,1551,4747,15351,4615,9642,360,9732,24768,271593,3013,1076,94,837,21772,1865,59353,1628,2450,1140,431,535,3,1727,301,61,707,94,436,103,33,17,400,45996,4078,2237,1358,8569,18643,177,54,133,43,55,7,21490,152,10,5,113,26245,1605,0,273,31,1214,6,244,58246,551,42,1829,5367,3,1188,266,1326,280,451,6380,337,205,380,292,118,2494,2181,1130,937,2749,5374,1091,2231,349,130,1714,2081,2914,1695,1835,3784,678,1484,269,1826,5163,215,2521,1077,897,85,69,1265,58,55,16,17,23,274,822,224,107,2853,621,2990,1849,2771,1189,552,132,83,188,23736,56934,1316,721,19846,197,401,5372,75063,83103,119,-8116,50554,51870,-695,-8074,"OAKLAND","MI",26,2
48442,9397,20198,6274,5513,494759,399451,6093,5046,10117,10756,-509,622,202,79906,8515,37830,249,55811,54324,1660,7747,36491,8922,12382,586,12257,38264,321324,3826,1461,94,778,25234,2060,74360,2320,4013,1354,524,628,5,4215,387,78,825,75,430,90,37,21,484,57475,4140,2290,1736,7409,18587,260,57,208,43,52,7,16485,119,8,6,151,37241,2307,0,251,39,1476,7,323,63233,709,41,2583,7239,3,1425,351,1803,309,564,5435,296,177,435,323,98,2627,1697,1498,1031,4565,6330,1179,2587,374,131,2080,2427,3500,2012,2236,3437,815,1813,273,1742,5635,224,2792,1081,870,82,42,1537,49,47,15,17,22,286,1029,199,168,5292,652,5528,2051,3149,1415,559,136,87,97,20650,65668,1165,945,15170,231,489,4487,73354,78676,131,-10084,60233,61398,-439,-10042,"OAKLAND","MI",26,2
48462,6027,13726,4445,3500,375344,303728,5019,3552,9740,9896,-39,525,327,70603,7133,37691,356,44335,43470,649,5668,24822,6051,10719,440,12455,32137,246288,2480,981,56,282,20229,1656,44980,1743,2824,1152,366,469,4,1819,248,58,643,126,330,81,30,15,391,38483,4207,2313,1394,6984,18471,157,29,153,38,47,4,16229,229,8,4,95,23909,2091,0,141,28,1166,4,222,52568,565,34,1504,6096,3,1108,267,1230,237,463,4341,298,160,310,216,104,1944,2888,1259,918,3489,4754,1005,1860,306,115,1565,1824,2823,1477,1866,3149,656,1459,239,1563,4779,182,2413,939,780,65,91,1061,48,45,14,15,19,247,790,189,125,3928,593,4120,1736,2588,1028,516,126,81,193,20182,55342,1178,744,14574,172,427,3546,68493,73110,116,-5575,51001,52179,-416,-5540,"OAKLAND","MI",26,2
